subprefeitura;acao_orcamentaria;descricao_proj_ativ;liq_pdm;liq_oc;liq_op;liq_23;liq_da;ref_idrgp;posicao_ranking;liq_idrgp_22;liq_idrgp_23;liq_idrbp_acum;status
"Subprefeitura Lapa";"1093103949,64";"0,0113";"29";"53440737,804600000";"96108894,45913032";"149549632,2637303";"Acima da referência do IDRGP";"6.154";"Manutenção e Operação de Equipamentos de Proteção Social Especial à População Idosa";"61419,071025528305";"1777874,22";"61419,071025528305";"0,000000000";"0,00"
"Subprefeitura Lapa";"1093103949,64";"0,0113";"29";"53440737,804600000";"96108894,45913032";"149549632,2637303";"Acima da referência do IDRGP";"1.358";"Construção e Implantação do Descomplica SP";"40560,855072165199";"908112,27";"40560,855072165199";"0,000000000";"0,00"
"Subprefeitura Lapa";"1093103949,64";"0,0113";"29";"53440737,804600000";"96108894,45913032";"149549632,2637303";"Acima da referência do IDRGP";"2.830";"Conservação e Manutenção de Unidades Educacionais - CEU";"35905,734411049423";"47054,97";"35905,734411049423";"0,000000000";"0,00"
"Subprefeitura Lapa";"1093103949,64";"0,0113";"29";"53440737,804600000";"96108894,45913032";"149549632,2637303";"Acima da referência do IDRGP";"6.206";"Manutenção e Operação de Equipamentos Intergeracionais de Convivência e Fortalecimento de Vínculos";"17533,150396156463";"3422465,63";"17533,150396156463";"0,000000000";"0,00"
"Subprefeitura Lapa";"1093103949,64";"0,0113";"29";"53440737,804600000";"96108894,45913032";"149549632,2637303";"Acima da referência do IDRGP";"4.308";"Manutenção e Operação de Equipamentos de Proteção Social Especial à População em Situação de Rua";"11926,902152316650";"12048675,66";"11926,902152316650";"0,000000000";"0,00"
"Subprefeitura Lapa";"1093103949,64";"0,0113";"29";"53440737,804600000";"96108894,45913032";"149549632,2637303";"Acima da referência do IDRGP";"2.902";"Manutenção e Operação de Equipamentos de Convivência e Fortalecimento de Vínculos para a Pessoa Idosa";"8973,926158882967";"638017,40";"8973,926158882967";"0,000000000";"0,00"
"Subprefeitura Lapa";"1093103949,64";"0,0113";"29";"53440737,804600000";"96108894,45913032";"149549632,2637303";"Acima da referência do IDRGP";"4.305";"Manutenção e Operação das Praças Digitais";"8928,950685830830";"0,00";"8928,950685830830";"0,000000000";"0,00"
"Subprefeitura M'Boi Mirim";"1333527712,78";"0,0706";"2";"75726602,420209095";"142090629,60382369";"217817232,0240328";"Aquem da referência do IDRGP";"3.355";"Execução do Programa de Mananciais";"107358617,019853204489";"194173421,75";"107358617,019853204489";"0,000000000";"0,00"
"Subprefeitura M'Boi Mirim";"1333527712,78";"0,0706";"2";"75726602,420209095";"142090629,60382369";"217817232,0240328";"Aquem da referência do IDRGP";"1.194";"Obras e Serviços nas Áreas de Riscos Geológicos - Emergenciais";"12458514,439999999478";"19178139,15";"0,000000000000";"0,000000000";"12458514,44"
"Subprefeitura M'Boi Mirim";"1333527712,78";"0,0706";"2";"75726602,420209095";"142090629,60382369";"217817232,0240328";"Aquem da referência do IDRGP";"1.170";"Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras";"7391917,490000000224";"63982233,73";"0,000000000000";"0,000000000";"7391917,49"
"Subprefeitura M'Boi Mirim";"1333527712,78";"0,0706";"2";"75726602,420209095";"142090629,60382369";"217817232,0240328";"Aquem da referência do IDRGP";"2.878";"Conservação e Manutenção de Unidades Educacionais - Educação Infantil";"4404826,549481141381";"6020214,58";"4404826,549481141381";"0,000000000";"0,00"
"Subprefeitura M'Boi Mirim";"1333527712,78";"0,0706";"2";"75726602,420209095";"142090629,60382369";"217817232,0240328";"Aquem da referência do IDRGP";"3.366";"Ampliação, Reforma e Requalificação de Escola Municipal de Ensino Fundamental (EMEF)";"3544605,249609253835";"4506142,94";"3544605,249609253835";"0,000000000";"0,00"
"Subprefeitura M'Boi Mirim";"1333527712,78";"0,0706";"2";"75726602,420209095";"142090629,60382369";"217817232,0240328";"Aquem da referência do IDRGP";"3.354";"Construção de Unidades Habitacionais";"3239119,878534375224";"193147,98";"3239119,878534375224";"0,000000000";"0,00"
"Subprefeitura M'Boi Mirim";"1333527712,78";"0,0706";"2";"75726602,420209095";"142090629,60382369";"217817232,0240328";"Aquem da referência do IDRGP";"3.357";"Urbanização de Favelas";"1783268,513812418794";"0,00";"1783268,513812418794";"0,000000000";"0,00"
"Subprefeitura M'Boi Mirim";"1333527712,78";"0,0706";"2";"75726602,420209095";"142090629,60382369";"217817232,0240328";"Aquem da referência do IDRGP";"1.137";"Pavimentação e Recapeamento de Vias";"642486,438255386893";"178926678,53";"642486,438255386893";"0,000000000";"0,00"
"Subprefeitura M'Boi Mirim";"1333527712,78";"0,0706";"2";"75726602,420209095";"142090629,60382369";"217817232,0240328";"Aquem da referência do IDRGP";"3.356";"Regularização Fundiária";"608170,764998603961";"0,00";"608170,764998603961";"0,000000000";"0,00"
"Subprefeitura M'Boi Mirim";"1333527712,78";"0,0706";"2";"75726602,420209095";"142090629,60382369";"217817232,0240328";"Aquem da referência do IDRGP";"1.358";"Construção e Implantação do Descomplica SP";"295265,814447824727";"715570,90";"295265,814447824727";"0,000000000";"0,00"
"Subprefeitura M'Boi Mirim";"1333527712,78";"0,0706";"2";"75726602,420209095";"142090629,60382369";"217817232,0240328";"Aquem da referência do IDRGP";"1.169";"Reforma e Acessibilidade em Passeios Públicos";"217824,600288587855";"363105,46";"217824,600288587855";"0,000000000";"0,00"
"Subprefeitura M'Boi Mirim";"1333527712,78";"0,0706";"2";"75726602,420209095";"142090629,60382369";"217817232,0240328";"Aquem da referência do IDRGP";"2.830";"Conservação e Manutenção de Unidades Educacionais - CEU";"107602,194929234072";"141014,19";"107602,194929234072";"0,000000000";"0,00"
"Subprefeitura M'Boi Mirim";"1333527712,78";"0,0706";"2";"75726602,420209095";"142090629,60382369";"217817232,0240328";"Aquem da referência do IDRGP";"3.512";"Ampliação, Reforma e Requalificação de Equipamentos Esportivos";"37905,489479605341";"57731,02";"37905,489479605341";"0,000000000";"0,00"
"Subprefeitura M'Boi Mirim";"1333527712,78";"0,0706";"2";"75726602,420209095";"142090629,60382369";"217817232,0240328";"Aquem da referência do IDRGP";"4.305";"Manutenção e Operação das Praças Digitais";"505,160134045820";"0,00";"505,160134045820";"0,000000000";"0,00"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"1.137";"Pavimentação e Recapeamento de Vias";"62571025,827510274947";"224892625,32";"62571025,827510274947";"0,000000000";"0,00"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"2.520";"Manutenção e Operação em Atenção Básica, Especialidades e de Serviços Auxiliares de Diagnóstico e Terapia";"52532250,239999994636";"218687030,98";"52532250,239999994636";"0,000000000";"0,00"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"3.340";"Programa Pode Entrar";"21875964,030858915299";"28522342,97";"21875964,030858915299";"0,000000000";"0,00"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"3.512";"Ampliação, Reforma e Requalificação de Equipamentos Esportivos";"3918183,418819526676";"5967492,53";"3918183,418819526676";"0,000000000";"0,00"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"3.357";"Urbanização de Favelas";"689363,890083298553";"0,00";"689363,890083298553";"0,000000000";"0,00"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"1.703";"Ampliação, Reforma e Requalificação de Parques Urbanos e Lineares";"520493,621407572005";"848992,06";"520493,621407572005";"0,000000000";"0,00"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"4.308";"Manutenção e Operação de Equipamentos de Proteção Social Especial à População em Situação de Rua";"432059,086262543278";"81529761,38";"126563,956262543288";"0,000000000";"305495,13"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"2.878";"Conservação e Manutenção de Unidades Educacionais - Educação Infantil";"410836,401360624062";"553257,56";"410836,401360624062";"0,000000000";"0,00"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"3.356";"Regularização Fundiária";"380755,916472365672";"0,00";"380755,916472365672";"0,000000000";"0,00"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"3.354";"Construção de Unidades Habitacionais";"255769,427025132289";"0,00";"255769,427025132289";"0,000000000";"0,00"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"6.154";"Manutenção e Operação de Equipamentos de Proteção Social Especial à População Idosa";"255413,307870472054";"3826203,40";"255413,307870472054";"0,000000000";"0,00"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"2.830";"Conservação e Manutenção de Unidades Educacionais - CEU";"79247,268446028946";"103854,66";"79247,268446028946";"0,000000000";"0,00"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"2.902";"Manutenção e Operação de Equipamentos de Convivência e Fortalecimento de Vínculos para a Pessoa Idosa";"14425,390925918799";"512799,54";"14425,390925918799";"0,000000000";"0,00"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"6.206";"Manutenção e Operação de Equipamentos Intergeracionais de Convivência e Fortalecimento de Vínculos";"6663,892409020669";"1224038,72";"6663,892409020669";"0,000000000";"0,00"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"1.169";"Reforma e Acessibilidade em Passeios Públicos";"668,923229752028";"1115,07";"668,923229752028";"0,000000000";"0,00"
"Subprefeitura Mooca";"1175160059,56";"0,0150";"27";"51881243,640019603";"143943499,51052606";"195824743,1505457";"Acima da referência do IDRGP";"4.305";"Manutenção e Operação das Praças Digitais";"378,867844634560";"0,00";"378,867844634560";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"3.355";"Execução do Programa de Mananciais";"67678982,744794502854";"93135098,32";"67678982,744794502854";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"2.520";"Manutenção e Operação em Atenção Básica, Especialidades e de Serviços Auxiliares de Diagnóstico e Terapia";"64223985,239999994636";"38029942,97";"64223985,239999994636";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"1.137";"Pavimentação e Recapeamento de Vias";"4515907,891318816692";"25002509,90";"4515907,891318816692";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"3.354";"Construção de Unidades Habitacionais";"3239119,878534375224";"0,00";"3239119,878534375224";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"3.357";"Urbanização de Favelas";"2125108,745889506303";"417729,33";"2125108,745889506303";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"3.356";"Regularização Fundiária";"608170,764998603961";"0,00";"608170,764998603961";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"6.371";"Escola Municipal de Educação Artística - EMIA";"602407,496308136848";"248,45";"602407,496308136848";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"1.169";"Reforma e Acessibilidade em Passeios Públicos";"549373,239378270577";"1074559,06";"549373,239378270577";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"2.878";"Conservação e Manutenção de Unidades Educacionais - Educação Infantil";"340142,703815842047";"458057,08";"340142,703815842047";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"1.170";"Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras";"238798,529999999999";"27258,40";"0,000000000000";"238798,530000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"1.358";"Construção e Implantação do Descomplica SP";"155644,262943829235";"442866,38";"155644,262943829235";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"6.154";"Manutenção e Operação de Equipamentos de Proteção Social Especial à População Idosa";"68842,549832476201";"3019828,25";"68842,549832476201";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"2.830";"Conservação e Manutenção de Unidades Educacionais - CEU";"65507,599055582221";"85848,63";"65507,599055582221";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"7.127";"Estudos, Planos e Projetos Ambientais";"45834,167375772813";"569417,76";"45834,167375772813";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"6.206";"Manutenção e Operação de Equipamentos Intergeracionais de Convivência e Fortalecimento de Vínculos";"18155,256141917973";"5981967,96";"18155,256141917973";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"2.902";"Manutenção e Operação de Equipamentos de Convivência e Fortalecimento de Vínculos para a Pessoa Idosa";"5605,669933880403";"597817,76";"5605,669933880403";"0,000000000";"0,00"
"Subprefeitura Parelheiros";"566719704,37";"0,0374";"11";"5969477,684271110";"144482091,90045556";"150451569,5847267";"Aquem da referência do IDRGP";"4.305";"Manutenção e Operação das Praças Digitais";"505,160134045820";"0,00";"505,160134045820";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"3.340";"Programa Pode Entrar";"27199651,900275316089";"34874404,71";"27199651,900275316089";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"1.137";"Pavimentação e Recapeamento de Vias";"4524250,216367651708";"124821776,39";"3766589,896367651410";"0,000000000";"757660,32"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"2.403";"Manutenção e Operação do Descomplica SP";"2136859,727656469215";"2507602,97";"2136859,727656469215";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"2.520";"Manutenção e Operação em Atenção Básica, Especialidades e de Serviços Auxiliares de Diagnóstico e Terapia";"1278696,479213715298";"271752892,50";"1278696,479213715298";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"2.878";"Conservação e Manutenção de Unidades Educacionais - Educação Infantil";"890745,216804817668";"1199532,28";"890745,216804817668";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"3.357";"Urbanização de Favelas";"689363,890083298553";"0,00";"689363,890083298553";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"3.356";"Regularização Fundiária";"380824,125113254064";"68,25";"380824,125113254064";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"3.366";"Ampliação, Reforma e Requalificação de Escola Municipal de Ensino Fundamental (EMEF)";"296773,028176562453";"377278,03";"296773,028176562453";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"3.354";"Construção de Unidades Habitacionais";"255769,427025132289";"0,00";"255769,427025132289";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"1.169";"Reforma e Acessibilidade em Passeios Públicos";"183648,578390897601";"306135,31";"183648,578390897601";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"2.830";"Conservação e Manutenção de Unidades Educacionais - CEU";"137928,492851169081";"180757,23";"137928,492851169081";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"6.154";"Manutenção e Operação de Equipamentos de Proteção Social Especial à População Idosa";"45576,594363328491";"1299015,52";"45576,594363328491";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"1.358";"Construção e Implantação do Descomplica SP";"18008,369999999999";"18008,37";"18008,369999999999";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"2.902";"Manutenção e Operação de Equipamentos de Convivência e Fortalecimento de Vínculos para a Pessoa Idosa";"16637,657135048761";"1182884,12";"16637,657135048761";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"4.308";"Manutenção e Operação de Equipamentos de Proteção Social Especial à População em Situação de Rua";"10754,647252409284";"18560965,28";"10754,647252409284";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"6.206";"Manutenção e Operação de Equipamentos Intergeracionais de Convivência e Fortalecimento de Vínculos";"10553,688043076747";"2323396,48";"10553,688043076747";"0,000000000";"0,00"
"Subprefeitura Penha";"991202821,90";"0,0346";"15";"78311800,459761202";"38076420,90659678";"116388221,3663580";"Aquem da referência do IDRGP";"4.305";"Manutenção e Operação das Praças Digitais";"378,867844634560";"0,00";"378,867844634560";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"3.357";"Urbanização de Favelas";"8192026,441452841274";"9522765,80";"8192026,441452841274";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"5.013";"Intervenções no Sistema de Drenagem";"7745609,759999999776";"50284574,34";"0,000000000000";"0,000000000";"7745609,76"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"3.354";"Construção de Unidades Habitacionais";"4666240,257301059552";"11560191,46";"4666240,257301059552";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"1.137";"Pavimentação e Recapeamento de Vias";"2033070,063021864975";"27314711,59";"2033070,063021864975";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"1.703";"Ampliação, Reforma e Requalificação de Parques Urbanos e Lineares";"1773802,593481040793";"2642129,03";"1773802,593481040793";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"1.169";"Reforma e Acessibilidade em Passeios Públicos";"788685,941005970119";"1147959,13";"788685,941005970119";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"6.371";"Escola Municipal de Educação Artística - EMIA";"592051,619196767337";"1172101,11";"592051,619196767337";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"3.356";"Regularização Fundiária";"456046,151342976838";"0,00";"456046,151342976838";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"1.358";"Construção e Implantação do Descomplica SP";"397180,283114711230";"1002108,10";"397180,283114711230";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"2.878";"Conservação e Manutenção de Unidades Educacionais - Educação Infantil";"211366,904244879261";"284639,67";"211366,904244879261";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"7.127";"Estudos, Planos e Projetos Ambientais";"178494,504628192168";"491147,29";"178494,504628192168";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"3.363";"Construção e Implantação de Centros Educacionais Unificados (CEU)";"111086,867583414758";"1622982,15";"111086,867583414758";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"3.512";"Ampliação, Reforma e Requalificação de Equipamentos Esportivos";"86966,932736747942";"132452,84";"86966,932736747942";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"6.154";"Manutenção e Operação de Equipamentos de Proteção Social Especial à População Idosa";"85738,548405111753";"1221851,99";"85738,548405111753";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"2.830";"Conservação e Manutenção de Unidades Educacionais - CEU";"47849,993846860045";"62708,09";"47849,993846860045";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"6.206";"Manutenção e Operação de Equipamentos Intergeracionais de Convivência e Fortalecimento de Vínculos";"7517,908302423372";"705256,73";"7517,908302423372";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"2.902";"Manutenção e Operação de Equipamentos de Convivência e Fortalecimento de Vínculos para a Pessoa Idosa";"7090,468577164243";"252054,80";"7090,468577164243";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"4.308";"Manutenção e Operação de Equipamentos de Proteção Social Especial à População em Situação de Rua";"4026,742577823806";"998259,95";"4026,742577823806";"0,000000000";"0,00"
"Subprefeitura Perus/Anhanguera";"369922996,12";"0,0258";"19";"11285925,446332499";"27385501,46855351";"38671426,9148860";"Aquem da referência do IDRGP";"4.305";"Manutenção e Operação das Praças Digitais";"649,487733659246";"0,00";"649,487733659246";"0,000000000";"0,00"
"Subprefeitura Pinheiros";"664281996,11";"0,0068";"32";"17446598,503203999";"9079235,48516898";"26525833,9883730";"Dentro da referência";"1.194";"Obras e Serviços nas Áreas de Riscos Geológicos - Emergenciais";"4121968,620000000112";"9588270,89";"0,000000000000";"0,000000000";"4121968,62"
"Subprefeitura Pinheiros";"664281996,11";"0,0068";"32";"17446598,503203999";"9079235,48516898";"26525833,9883730";"Dentro da referência";"1.137";"Pavimentação e Recapeamento de Vias";"3201417,318740207702";"128457999,52";"3201417,318740207702";"0,000000000";"0,00"
"Subprefeitura Pinheiros";"664281996,11";"0,0068";"32";"17446598,503203999";"9079235,48516898";"26525833,9883730";"Dentro da referência";"3.354";"Construção de Unidades Habitacionais";"756569,469702034025";"16089166,87";"756569,469702034025";"0,000000000";"0,00"
"Subprefeitura Pinheiros";"664281996,11";"0,0068";"32";"17446598,503203999";"9079235,48516898";"26525833,9883730";"Dentro da referência";"1.169";"Reforma e Acessibilidade em Passeios Públicos";"311027,003793807584";"518470,38";"311027,003793807584";"0,000000000";"0,00"
"Subprefeitura Pinheiros";"664281996,11";"0,0068";"32";"17446598,503203999";"9079235,48516898";"26525833,9883730";"Dentro da referência";"3.357";"Urbanização de Favelas";"299980,417980938975";"0,00";"299980,417980938975";"0,000000000";"0,00"
"Subprefeitura Pinheiros";"664281996,11";"0,0068";"32";"17446598,503203999";"9079235,48516898";"26525833,9883730";"Dentro da referência";"1.358";"Construção e Implantação do Descomplica SP";"130779,783775933334";"376723,02";"130779,783775933334";"0,000000000";"0,00"
"Subprefeitura Pinheiros";"664281996,11";"0,0068";"32";"17446598,503203999";"9079235,48516898";"26525833,9883730";"Dentro da referência";"2.878";"Conservação e Manutenção de Unidades Educacionais - Educação Infantil";"99683,039200645042";"134239,31";"99683,039200645042";"0,000000000";"0,00"
